"","PdId","tract","pop","pop_den","med_age","p_kids","p_seniors","p_female","p_white","p_black","p_some_college","med_hh_inc","p_poverty","p_unemp","p_working","X","Y"
"78",16626472671000,20900,4927,1.57572618974107e-08,36.8,12.0763141871321,9.23482849604222,44.7331033083012,33.793383397605,1.07570529734118,19.681254743233,59896,17.3010380622837,5.28358208955224,78.6888573168257,-122.417049219573,37.7491057125115
"79",16626600106372,30800,6136,4.93563293963593e-09,47.1,17.5358539765319,21.1701434159061,51.3526727509778,49.7881355932203,4.85658409387223,16.6423357664234,134481,1.76160684886401,4.29082240762813,61.2940026075619,-122.466294804656,37.740214312179
"80",16626601706244,30900,6891,3.71747643270049e-09,48.2,19.7213757074445,19.9970976636192,49.3106951095632,44.2316064431868,1.34958641706574,18.0008210180624,157820,8.9930151338766,4.61453440176844,60.2815266289363,-122.466984971552,37.732431087596
"81",16626769506244,15400,6161,8.56296670638169e-09,35.7,15.0624898555429,12.4655088459666,55.8513228372018,61.1589027755235,2.09381593897095,16.2557459256164,118674,5.80299089726918,5.01756146512795,72.4720012984905,-122.450119326026,37.786836182556
"82",16627030306372,12202,3271,3.52394382431442e-08,36.8,3.33231427697952,12.1369611739529,31.9779883827576,34.9740140629777,10.8529501681443,25.53480475382,31202,31.6416997859982,8.11965811965812,84.5307245490676,-122.417903977564,37.7851670875517
"83",16627075106244,30202,4621,1.29926340483872e-08,35.7,9.15386280025968,10.6903267690976,55.5507465916468,45.7476736637092,2.27223544687297,16.0854616895874,105457,13.3304479549881,2.72572402044293,80.1558104306427,-122.467384516611,37.7639886953347
"84",16627076706244,60400,1662,2.92209781892817e-10,41.2,9.74729241877256,22.3826714801444,51.2635379061372,56.7388688327316,3.79061371841155,25.3595760787282,44200,19.4344163658243,5.04807692307692,67.870036101083,-122.50022040363,37.718954166945
"85",16627252506244,22600,2082,1.53303075238262e-09,34.8,11.0951008645533,4.75504322766571,43.4678194044188,59.4140249759846,7.78097982708934,13.4105960264901,205865,3.21805955811719,3.15533980582524,84.149855907781,-122.387316279433,37.7580021664589
"86",16627270706224,40200,5563,1.04672293104289e-08,39.1,13.8055006291569,17.4006830846665,53.6760740607586,50.8898076577386,1.76163940319971,15.0169109357384,83867,6.56921133369428,4.94152046783626,68.7938162861765,-122.47058538884,37.7863568844489
"87",16627271306374,45100,5093,1.32471186367954e-08,35.6,10.2100922835264,14.7653642254074,54.6436285097192,46.8486157471039,2.35617514235225,16.4423076923077,91206,12.153936775967,6.13138686131387,75.0245434910662,-122.463744066947,37.7809170537256
"88",16627360806244,21800,4112,8.20838339135531e-09,41.2,16.9747081712062,17.0963035019455,46.9357976653696,72.6653696498054,2.91828793774319,21.9059035061432,131012,3.18579766536965,4.15512465373961,65.9289883268482,-122.427694662516,37.7408236197194
"89",16627370506224,13200,3877,7.09190294257456e-09,42.4,13.30925973691,18.9837503224142,50.4513799329378,70.595821511478,0.464276502450348,9.40487203206907,131806,4.18399168399168,8.25222175201016,67.7069899406758,-122.432117000363,37.7928365235231
"90",16627568228150,22803,4637,1.64386274237594e-08,35.7,16.6702609445762,6.25404356264826,49.0618934656028,37.7183523830063,1.96247573862411,16.6145092460882,99375,11.0918168005209,9.81878088962109,77.0756954927755,-122.410223401131,37.7543423100231
"91",16627912306244,26004,4924,1.46448885039936e-08,39.8,14.4191714053615,11.4134849715678,45.0649878147847,10.3168155970755,2.23395613322502,26.6528925619835,75962,9.5450852965069,9.95212038303694,74.1673436230707,-122.439500592068,37.7184669808291
"92",16627941806244,16600,5613,1.63564186156911e-08,32.7,5.54070906823446,6.68091929449492,44.735435595938,68.9292713344023,1.90628897202922,14.9664019547954,118167,13.4152859433458,4.77552816901408,87.7783716372706,-122.4453467866,37.7702081959172
"93",16628922906374,60700,10529,4.9847869783786e-09,34.2,8.71877671193845,7.86399468135625,47.2694462911957,38.5316744230221,6.91423686959825,14.7298050139276,114597,9.54194745580623,4.54913606911447,83.4172286067053,-122.396759086061,37.7731734400875
"94",16630595006244,16300,4469,1.8176585673802e-08,35.2,7.78697695233833,10.3826359364511,40.2550906243007,54.3745804430521,14.6565227120161,16.7014069828035,116928,16.8127669139132,4.4589774078478,81.8303871112106,-122.42968749628,37.776975788523
"95",16630749506244,25200,5845,8.89584965644062e-09,35.4,17.5021385799829,10.5047048759624,47.8870829769033,58.2378100940975,2.24123182207015,16.3884007029877,130099,7.44225834046193,9.86964618249534,71.9931565440547,-122.410621215516,37.7469411468917
"96",16630797806244,61100,4686,1.95360359718406e-08,53.9,14.3405889884763,26.9312846777635,52.3687580025608,3.54246692274861,0.57618437900128,11.6737739872068,17218,32.3090055484422,9.74334600760456,58.7281263337601,-122.40033450691,37.7950135264428
"97",16000971864085,25702,4739,8.88356873533585e-09,40.2,20.1941337834986,17.2821270310192,53.4289934585356,5.73960751213336,2.53217978476472,19.007299270073,59926,11.723700887199,8.01295022258195,62.5237391854822,-122.408707633915,37.7242919300111
"98",16000325968000,12502,3585,5.85058551842255e-08,55.8,4.79776847977685,30.8786610878661,46.0808926080893,19.3305439330544,11.3249651324965,29.2114145443388,11971,45.1819505094614,13.6363636363636,64.323570432357,-122.411778295992,37.7839805592634
"99",17000977007025,23001,5204,7.8131252663123e-09,42.6,17.5441967717141,13.4704073789393,50.9992313604919,6.30284396617986,9.97309761721752,20.6167176350663,64583,13.3256306566532,9.22180322248886,68.9853958493467,-122.403023976747,37.7299040507398
"100",17000978607053,23300,3203,5.03633435827502e-09,41.2,20.2622541367468,12.2385263815173,51.139556665626,7.39931314392757,8.17983140805495,19.6994991652755,54566,14.5004697776386,11.2413425679275,67.4992194817359,-122.396923171374,37.7198838869586
"101",17000982768030,10800,4514,1.99665425149943e-08,44.1,8.24102791315906,21.4665485157288,56.4023039432875,43.1767833407178,0,13.0319851969337,94875,18.1657066902969,3.74022441346481,70.2924235711121,-122.413312477334,37.7971538107427
"102",17001237506372,30400,5568,5.71978126121992e-09,43.1,18.6063218390805,17.0797413793103,53.5380747126437,47.9346264367816,2.51436781609195,24.3289830091111,154769,7.16729695660004,5.68361225134196,64.3139367816092,-122.461525408154,37.7515025703963
"103",16621708271000,11000,4742,1.98263090233986e-08,32.4,3.24757486292703,11.7460986925348,55.5461830451286,48.7136229439055,1.53943483762126,15.2635181382615,115100,6.17882749894559,2.90918977705275,85.0063264445382,-122.421056878203,37.7923840813812
"104",17001622064070,32602,4662,9.87470721546059e-09,42.9,13.6851136851137,17.8893178893179,51.6516516516517,30.4375804375804,0.407550407550408,24.365207995678,80357,9.68925334484247,4.80433940333204,68.4255684255684,-122.485171124169,37.7566448040584
"105",17001626407021,47702,4218,1.19562156918545e-08,41,13.6794689426268,15.5761024182077,52.0862968231389,38.9995258416311,1.8018018018018,23.9659367396594,85769,10.3129445234708,3.52439969016266,70.7444286391655,-122.478972115456,37.7737267879001
"106",17001661205071,21300,2714,8.68867937439425e-09,39.6,18.0176860722181,11.4591009579956,42.9255711127487,71.2232866617539,0,10.3260869565217,167708,2.17391304347826,2.20801859384079,70.5232129697863,-122.442580378807,37.7499584666104
"107",17001665609027,30500,2950,2.6258473643937e-09,48.9,14.6101694915254,29.4915254237288,44.7457627118644,45.864406779661,7.59322033898305,22.0949263502455,109352,6.69698222405953,6.81458003169572,55.8983050847458,-122.454170280228,37.7495984464655
"108",17003646615161,47801,4023,8.44091801945593e-09,45.1,11.7076808351976,22.8187919463087,54.586129753915,29.3064876957494,1.36713895103157,21.8712029161604,92881,8.64783804048988,6.94615700780929,65.4735272184937,-122.490752091097,37.773188616175
"109",17004758209029,33204,4262,1.1418016380618e-08,25.8,7.48474894415767,12.4589394650399,51.6893477240732,31.5344908493665,8.02440168934772,26.4693077927732,44922,36.3209760675739,16.1663807890223,80.0563115908024,-122.480450749459,37.7190118676786
"110",14077677704011,25500,9446,8.77421294966155e-09,38,20.664831674783,14.8105017997036,48.3696802879526,20.082574634766,0.65636248147364,29.7080291970803,103275,6.97550585729499,5.56768558951965,64.5246665255134,-122.432325871028,37.7292705199592
"111",16000455804136,21000,4618,1.47532718829912e-08,37.6,9.70116933737549,11.1520138588133,40.8401905586834,58.5101775660459,2.55521870939801,20.1465201465201,98260,7.84356565435875,2.77694834278889,79.1468168038112,-122.420354780861,37.7489063051829
"112",16000465504134,26301,4830,1.31341524484762e-08,41.9,14.120082815735,15.4658385093168,49.3788819875776,13.4782608695652,0.600414078674948,24.7149297268629,65625,12.8428927680798,7.45156482861401,70.4140786749482,-122.439909766772,37.715765426995
