"","tract","pop","pop_den","med_age","p_kids","p_seniors","p_female","p_white","p_black","p_some_college","med_hh_inc","p_poverty","p_unemp","p_working","X","Y"
"105",21600,8289,4.78588024332688e-08,36.3,19.7370008444927,9.20497044275546,50.9952949692363,25.3709735794426,50.9108456991193,16.2193314671497,59670,21.92061768609,6.18267987936234,71.0580287127518,-73.955856318,40.801282804
"106",8000,5159,2.98853394701141e-08,42.7,7.77282419073464,22.1748400852878,53.2079860438069,81.2948245784067,1.5894553207986,9.41121928604543,111802,7.35759493670886,5.30877573131094,70.0523357239775,-73.975736907,40.75044518
"107",201,2670,2.95895161163361e-08,40.2,12.8089887640449,21.4232209737828,56.1797752808989,16.4419475655431,4.64419475655431,14.2265907915158,21102,51.7602996254682,2.76190476190476,65.7677902621723,-73.985663519,40.71059299
"108",25700,4511,3.13126375526997e-08,37.1,22.7444025714919,8.73420527599202,52.56040789182,29.2618044779428,40.9221902017291,16.241443683883,76832,9.97561516293505,8.2315872390705,68.5213921525161,-73.950922824,40.81051681
"109",7300,5844,3.53540231582221e-08,36.1,6.16016427104723,15.4517453798768,46.3552361396304,82.6830937713895,1.4031485284052,10.3320348729364,96641,7.46064339493498,6.60008684324794,78.388090349076,-74.005428311,40.733883033
"110",800,9299,4.21328212819212e-08,44.1,15.0661361436714,19.4644585439295,50.1989461232391,8.12990644155285,0.967846004946769,10.6577510917031,31129,25.7231960425852,10.2675793403858,65.4694053123992,-73.993447166,40.713794089
"111",14000,8175,4.56429913952258e-08,40.9,17.9816513761468,19.6941896024465,56.4892966360856,81.1253822629969,1.35779816513761,9.32570368079183,124544,7.11926605504587,4.61113472163196,62.3241590214067,-73.960614956,40.773968945
"112",2601,4139,3.9030189690475e-08,37.5,17.9511959410486,5.70186035274221,52.8388499637594,25.5375694612225,10.2198598695337,14.2191142191142,56420,24.6187363834423,6.37629097440503,76.3469437062092,-73.977569259,40.721589955
"113",10400,914,5.27614176077148e-09,53.1,3.82932166301969,32.3851203501094,54.3763676148796,71.6630196936543,2.18818380743982,10.2325581395349,112500,11.2691466083151,7.04225352112676,63.7855579868709,-73.976526731,40.762354796
"114",21500,4128,5.92164593434064e-08,28.8,30.9593023255814,9.6172480620155,53.9244186046512,15.1889534883721,60.1986434108527,20.2380952380952,31401,34.4937484677617,8.99940793368857,59.4234496124031,-73.951391978,40.81115104
"115",27100,9744,5.05110458956348e-08,35.2,16.8924466338259,12.818144499179,48.6658456486043,26.7857142857143,1.11863711001642,19.4744525547445,53842,25.4926108374384,14.0391459074733,70.2894088669951,-73.933926663,40.850163959
"116",5000,5174,3.10814616714183e-08,35.5,8.33011209895632,13.2586006957866,57.2284499420178,79.5709315809818,0,6.78272665611576,126036,8.44905143751222,8.54678515420805,78.4112872052571,-73.987177155,40.736179807
"117",11203,1206,1.54720187428743e-08,40.1,11.9402985074627,13.3499170812604,59.9502487562189,73.7976782752902,2.65339966832504,8.71287128712871,116250,7.96019900497512,3.6214953271028,74.7097844112769,-73.970379981,40.760580275
"118",21200,4562,2.58593288956015e-08,40.3,15.3660675142481,19.508987286278,57.1459886014906,6.51030249890399,65.3879877246822,19.6871628910464,54007,10.5651672433679,16.1238439887415,65.1249451994739,-73.938264545,40.814715642
"119",4500,932,8.88071867006207e-09,39.2,17.381974248927,10.6223175965665,50.6437768240343,65.5579399141631,0.214592274678112,8.23211875843455,140813,3.21888412017167,3.81282495667244,71.9957081545064,-74.000189035,40.718819933
"120",22400,7616,3.91190007981144e-08,31.7,26.9957983193277,6.23686974789916,56.0661764705882,9.96586134453782,57.8781512605042,19.7411003236246,30255,44.1307773109244,9.95723885155773,66.7673319327731,-73.945945561,40.809677443
"121",3601,3401,3.40744161264863e-08,35.3,17.3772419876507,10.6439282563952,40.311673037342,25.1690679211996,7.02734489855925,13.4477254588986,48990,24.169361952367,12.9032258064516,71.9788297559541,-73.989741232,40.722511177
"122",6400,7929,4.42479359141491e-08,35.2,5.96544330937066,10.51835035944,56.7410770588977,70.1727834531467,3.73313154243915,7.95763993948563,107043,7.18436344426836,2.48250583138954,83.5162063311893,-73.980653168,40.736110277
"123",19600,4291,2.42171955078817e-08,40.5,13.8429270566302,21.4868329060825,47.7278023770683,11.1395945001165,31.1582381729201,24.6404002501563,20694,39.0416141235813,10.0332594235033,64.6702400372873,-73.939572343,40.802765805
"124",20000,3478,2.6901602273122e-08,42,16.3887291546866,8.48188614146061,55.3479010925819,23.5480161012076,54.3703277745831,16.1481481481481,65956,10.3795284646348,2.67104029990628,75.1293847038528,-73.945569179,40.806106379
"125",18400,7286,4.12619953996409e-08,36.9,21.3148503980236,13.5190776832281,53.2390886631897,4.91353280263519,39.8709854515509,15.8438818565401,25231,34.3655381227636,10.6653293212972,65.1660719187483,-73.944318856,40.798069221
"126",16500,6425,3.14462301967047e-08,46.6,13.852140077821,18.9727626459144,53.5875486381323,74.3190661478599,3.71984435797665,9.65909090909091,129279,6.56809338521401,3.51008215085885,67.1750972762646,-73.976407429,40.783239491
"127",22200,3090,1.70320513132294e-08,36.7,21.6181229773463,8.57605177993528,53.4304207119741,30.3883495145631,46.7313915857605,17.3730787144853,38276,36.429512516469,5.66037735849057,69.8058252427184,-73.946885823,40.808374136
"128",9800,7284,4.11367681886055e-08,41.4,6.4113124656782,19.2202086765513,47.8034047226799,74.2998352553542,2.37506864360242,19.566935356409,127573,4.83250961010434,2.09541627689429,74.3684788577705,-73.966927203,40.75708253
"129",10200,180,1.04111276575549e-09,41.8,10.5555555555556,16.1111111111111,36.1111111111111,73.3333333333333,0,6.49350649350649,165083,11.6666666666667,0,73.3333333333333,-73.974112151,40.761335979
"130",17700,9476,5.42846562684996e-08,43.7,17.0008442380751,20.726044744618,60.4474461798227,46.1903756859434,12.0092866188265,15.5653659925947,79926,17.375132837407,4.41921751469694,62.2731110173069,-73.970561913,40.789981956
"131",18100,9135,6.59781021474104e-08,46.2,16.9239189928845,24.9261083743842,54.5812807881773,59.6168582375479,14.8659003831418,15.1758931006272,73194,7.42200328407225,11.9082075666736,58.1499726327312,-73.96989283,40.79216659
"132",7900,4281,1.4970915241301e-08,44.7,10.7451530016351,19.2945573464144,45.8304134548003,88.0868955851437,0.817565989254847,10.4522068778771,90735,10.7217939733707,5.70672713529856,69.9602896519505,-74.008903662,40.738153653
"133",12800,5896,3.29771444886326e-08,55.7,17.5712347354138,33.6838534599729,52.4423337856174,88.0936227951153,0.169606512890095,10.5084024675601,161619,5.98710990502035,7.36154110767114,48.7449118046133,-73.962963545,40.770747399
"134",1200,3726,3.08959825230034e-08,48.9,14.0633387010199,24.3156199677939,48.6044015029522,46.3499731615674,2.03972088030059,13.5981151127566,51474,19.9836423118866,6.33053221288515,61.6210413311863,-73.98407868,40.71626346
"135",14700,3384,5.17315682080361e-08,33.4,16.9621749408983,3.3983451536643,51.6548463356974,55.5555555555556,2.24586288416076,8.70377288008965,169963,4.44971818451498,4.56289978678038,79.6394799054374,-73.987842129,40.77011044
"136",20800,5555,3.73906135329387e-08,33.4,21.044104410441,6.22862286228623,48.8928892889289,19.2079207920792,54.3294329432943,20.88772845953,55370,19.8518786127168,10.0675260896255,72.7272727272727,-73.941975579,40.809628853
"137",7000,8397,4.7352787607402e-08,32.4,5.9545075622246,15.005359056806,56.5797308562582,63.7370489460522,4.20388233893057,7.14982578397213,98036,10.0179964007199,1.98207514650121,79.0401333809694,-73.97650872,40.741774675
"138",30900,9471,3.12829750231988e-08,32.4,27.1565832541442,10.6324569739204,53.5423925667828,9.69274627811213,18.2768451061134,22.0063112439794,27675,30.6642304385211,12.9878869448183,62.2109597719354,-73.908354428,40.875650231
"139",600,10765,4.47781354450122e-08,47.2,17.8634463539248,26.2888992104041,52.5870877844868,4.38457965629354,8.5276358569438,17.0328343795268,18641,39.3264786340911,10.6648199445983,55.8476544356712,-73.988602745,40.713519235
"140",16200,9429,3.46631010348371e-08,34.2,20.8823841340545,16.0356347438753,53.4945381270548,6.36334712058543,39.6436525612472,24.9919432806961,27218,34.7590745064742,19.052295605205,63.0819811220702,-73.939079866,40.7883365
"141",12200,3125,1.8103666578114e-08,55.9,14.592,41.92,54.944,91.712,0,12.9117758424839,151346,3.456,0.954979536152797,43.488,-73.968673003,40.767351104
"142",4400,16039,3.91185094827718e-08,34.9,8.62273209052933,16.3414177941268,62.2358002369225,73.7016023442858,3.72841199576033,12.4391431353457,94000,10.3996508510506,2.57510729613734,75.0358501153438,-73.974589699,40.730174938
"143",19500,7339,3.35980888524418e-08,38.3,16.0921106417768,13.2170595448971,54.4079574873961,67.134486987328,1.56697097697234,11.1667859699356,120917,12.4328049620951,5.67523743340283,70.6908298133261,-73.965672707,40.802960428
"144",15602,2454,2.25643357416367e-08,37,19.4376528117359,10.7171964140179,58.5167074164629,22.6568867155664,21.1898940505297,21.7013888888889,54458,25.8441558441558,4.67882632831086,69.8451507742461,-73.945897999,40.783750707
"145",21000,7199,3.53387712104971e-08,32.6,29.7541325184053,11.3487984442284,59.3554660369496,4.05611890540353,65.5785525767468,29.1740674955595,29932,37.5607723294902,9.18679823069071,58.8970690373663,-73.935056702,40.810799905
"146",2400,5126,2.81116102329519e-08,39.8,15.7042528287163,19.2352711666016,55.4233320327741,12.2512680452595,14.3386656262193,11.5953947368421,18354,45.4935622317597,10.2813852813853,65.060476004682,-73.974238244,40.724644175
"147",3800,8429,4.16514001075156e-08,32.8,2.81172143789299,11.650255071776,54.0870803179499,67.9084114367066,4.34215209396132,11.6079105760963,60450,14.2999875109279,4.35855263157895,85.538023490331,-73.98746359,40.728898002
"148",9500,3332,1.93761032570453e-08,28.1,12.7851140456182,7.56302521008403,57.7430972388956,67.9171668667467,3.30132052821128,9.28176795580111,157339,16.2364696086595,8.28144458281445,79.6518607442977,-73.992393794,40.746028438
"149",8700,7008,4.23589908919871e-08,36.2,9.98858447488585,11.5154109589041,47.2174657534247,73.2591324200913,1.01312785388128,12.5427789185489,127184,4.78025114155251,2.06659012629162,78.49600456621,-73.998857478,40.742249162
"150",31703,8891,3.44492974062888e-08,34.9,25.9925767630188,6.84962321448656,49.0046114047914,71.6679788550219,1.58587335507817,8.42887130631358,180742,5.6686536947475,2.84313725490196,67.1578000224947,-74.013810597,40.717616899
"151",23100,6604,3.61517018141287e-08,33.8,17.0654149000606,8.31314354936402,53.9521502119927,16.701998788613,34.8273773470624,16.2767039674466,43538,24.1533251231527,9.29742388758782,74.6214415505754,-73.944366743,40.827204473
"152",18600,7774,6.38574609734499e-08,29.5,26.987393877026,7.39644970414201,57.7566246462567,4.42500643169539,53.7303833290455,23.4866828087167,30340,45.2652519893899,9.97171145685997,65.616156418832,-73.948082015,40.79845524
"153",4700,2277,1.37647792750935e-08,36.5,14.8440931049627,12.7360562143171,44.8397013614405,81.4668423364076,0,8.5254691689008,120319,10.935441370224,5.09554140127389,72.4198506807202,-74.001044031,40.720398165
"154",26700,2201,4.6495149995949e-08,24,15.9472966833258,6.17900954111767,37.1194911403907,56.7469332121763,2.40799636528851,27.0446096654275,36935,21.6986980781153,5.53814002089864,77.8736937755566,-73.928758497,40.849504898
"155",17100,9050,4.15450648929346e-08,44.5,13.9005524861878,16.8397790055249,56.0994475138122,77.8453038674033,4.97237569060773,6.63319238900634,112488,10.636404094348,3.0277401894452,69.2596685082873,-73.977590541,40.787054908
"156",23700,7957,2.92632576484502e-08,32.8,15.9482216915923,9.31255498303381,43.7099409325123,12.6555234384818,27.3595576222194,19.480755265069,42054,17.7713495157842,7.24491849466694,74.7392233253739,-73.946207606,40.829609717
"157",22600,4563,2.98275353862329e-08,35.5,20.9730440499671,8.89765505150121,51.9614288845058,11.3740959894806,66.5790050405435,24.1782553729456,39552,30.8729281767956,7.54716981132075,70.1293008985317,-73.947286365,40.813474015
"158",15700,9052,4.96282984364787e-08,41.7,11.842686699072,16.9244365885992,50.3645603181617,78.9217852408308,1.6570923552806,4.75435816164818,135651,6.41759228093796,3.70547073791349,71.2328767123288,-73.980680909,40.777336359
"159",23200,8788,4.86909951212709e-08,30,25.045516613564,4.71096950386891,51.5134274010014,6.32680928538917,48.2703686845699,17.0110701107011,31769,29.9202733485194,15.4707044107966,70.2435138825671,-73.936232347,40.820445512
"160",18000,8306,3.90835074293569e-08,30.7,23.7659523236215,8.13869491933542,53.9007946063087,8.17481338791235,21.5627257404286,18.28125,33090,28.4490042245021,10.2340637450199,68.0953527570431,-73.936137525,40.795012839
"161",3900,5632,1.70113354629113e-08,37.9,22.0703125,16.8501420454545,54.2258522727273,73.5085227272727,5.16690340909091,12.3563218390805,158646,5.55752840909091,3.19116293341516,61.0795454545455,-74.008053824,40.722961493
"162",14802,6884,5.47997730961423e-08,36.1,16.3712957582801,18.622893666473,56.4642649622313,76.1621150493899,1.321905868681,8.67127639693515,125714,5.04067402672865,3.39622641509434,65.005810575247,-73.954784146,40.779168082
"163",11300,120,6.83166239211543e-10,30.9,0,0,20.8333333333333,20.8333333333333,16.6666666666667,17.5824175824176,90938,23.3333333333333,0,100,-73.989757926,40.75473732
"164",23300,7109,3.06142225302782e-08,34.9,17.7380784920523,9.83260655507104,43.5504290336194,19.102546068364,26.9376846251231,22.4541552867733,50428,25.5418614534637,3.82604562737643,72.4293149528766,-73.952012686,40.827067928
"165",27300,6898,3.89838761026906e-08,38.9,16.0771238040012,11.5105827776167,56.1467091910699,61.1191649753552,6.49463612641345,9.39863842662632,75180,15.1783125543636,7.54369825206992,72.4122934183821,-73.934170675,40.859268279
"166",11401,1195,1.2131001569696e-08,56.8,11.7991631799163,43.4309623430962,54.5606694560669,90.7112970711297,0.753138075313807,10.4186952288218,180607,4.68619246861925,0.860585197934595,44.7698744769874,-73.970728388,40.764535539
"167",13300,4870,2.79315145096573e-08,34.9,3.30595482546201,12.135523613963,46.3655030800821,53.6550308008214,4.02464065708419,11.074144486692,84018,15.9950657894737,7.90710533591374,84.5585215605749,-73.98483595,40.765024079
"168",11202,257,3.29452947974283e-09,52.1,7.00389105058366,39.2996108949416,53.307392996109,91.0505836575876,0,15.1219512195122,187500,5.44747081712062,0,53.6964980544747,-73.971642236,40.763284165
"169",13400,12980,7.14057124842847e-08,38.5,18.0123266563945,15.693374422188,55.6779661016949,78.8597842835131,1.74114021571649,11.2438785504407,102165,12.6964560862866,4.68672302337146,66.2942989214176,-73.954808797,40.769446228
"170",3300,5030,1.4721476917942e-08,39,21.6898608349901,7.21669980119284,50.4572564612326,73.8767395626243,2.86282306163022,11.5863141524106,207460,4.65208747514911,3.81446444919133,71.0934393638171,-74.005657635,40.71496615
"171",21100,9976,2.86668337251115e-08,31.1,14.0136327185245,14.5449077786688,50.2405773857257,33.6407377706496,18.2738572574178,10.6389436940355,47019,29.3864832921457,5.38183365241438,71.4414595028067,-73.957084521,40.812267657
"172",7400,3875,2.22594117730257e-08,34.4,4.30967741935484,13.5741935483871,51.8967741935484,73.4709677419355,2.16774193548387,11.107302022626,121217,11.3555291319857,4.80954213158907,82.1161290322581,-73.984569711,40.745561049
"173",17000,7477,4.08765682605391e-08,40.4,13.5214658285409,19.2189380767688,56.2658820382506,8.70670054834827,21.5327002808613,18.1067125645439,30213,29.6057924376508,8.65146937654491,67.2595960946904,-73.943163066,40.789636844
"174",14900,5866,3.37037435654635e-08,47,11.7286055233549,21.309239686328,50.6818956699625,74.5482441186498,0.903511762700307,12.665810868635,152335,6.2431941923775,3.3167009098914,66.9621547903171,-73.98214864,40.770581794
"175",3200,7920,3.63831348506844e-08,36,5.98484848484848,15.5176767676768,49.3055555555556,76.0606060606061,3.03030303030303,12.6228807522439,66835,14.0447284345048,4.79668377418081,78.4974747474748,-73.983315004,40.726366811
"176",10800,9032,4.94664801329077e-08,39.1,9.73206377325066,19.9180690876882,59.0456155890168,79.9712134632418,2.03720106288751,8.78824639439278,124740,4.02346041055718,3.09131261889664,70.3498671390611,-73.964557631,40.760298667
"177",5600,2983,1.71020728670902e-08,38.2,6.73818303721086,12.0683875293329,47.904793831713,66.8119342943346,5.96714716728126,10.6973058637084,121507,18.1787634408602,9.41960038058991,81.1934294334563,-73.987201575,40.740549455
"178",30300,4878,3.11392926490206e-08,35.4,22.550225502255,7.31857318573186,48.2164821648216,30.5453054530545,2.870028700287,19.5639701663798,58190,32.0213202132021,9.63722975448882,70.1312013120131,-73.917730136,40.867313421
"179",16100,6305,4.04838803144219e-08,38.6,12.4028548770817,14.7343378271213,53.1958762886598,82.2680412371134,1.96669310071372,9.58249034393967,122074,4.58366375892149,4.34684684684685,72.862807295797,-73.978791705,40.779970974
"180",15500,9798,4.96378938441631e-08,47,16.1665646050214,25.4133496631966,56.9606042049398,82.3229230455195,1.44927536231884,9.42486085343228,106056,5.69503980404164,6.29493249167105,58.420085731782,-73.982814885,40.777001839
"181",16700,6423,3.26077231748217e-08,44.4,18.2624941616067,19.9128133271057,53.7910633660283,81.2548653277285,0.373657169546941,8.63208491888644,131733,6.50786236960922,4.83870967741935,61.8246925112876,-73.979006716,40.785164052
"182",24700,7615,2.97053648634796e-08,35.8,14.2219304005253,14.6421536441234,51.8056467498359,15.0492449113592,6.8811556139199,18.4370126494542,42837,15.8634274458306,9.86809965803615,71.1359159553513,-73.944623378,40.835784572
"183",24100,8108,4.53505293009448e-08,41.1,12.2101628021707,15.5772076961026,50.2590034533794,13.0858411445486,23.5569807597435,19.4486983154671,47743,28.0217069560927,9.96372946447621,72.2126295017267,-73.942266354,40.832561124
"184",9700,5186,2.99888742317479e-08,52.4,8.8314693405322,27.265715387582,47.4546856922484,51.6197454685692,1.38835325877362,11.9251577998197,42599,18.1677319387953,9.94256999282125,63.9028152718858,-73.996876033,40.747521791
"185",11100,5034,2.86896444148878e-08,33,8.74056416368693,4.42987683750497,50.7945967421534,49.5431068732618,7.33015494636472,17.9678116742734,111500,15.2562574493445,2.39489089941458,86.8295589988081,-73.996962256,40.756159513
"186",19400,6729,3.84399642145355e-08,34,24.8030910982315,11.6807846633972,56.2936543319958,5.0824788230049,35.2801307772329,16.9911914696338,21735,48.4270165498733,7.97546012269939,63.5161242383712,-73.936361299,40.798943416
"187",29300,9338,5.94484417880304e-08,32.4,21.4499892910688,11.0623259798672,55.0867423431142,6.27543371171557,3.67316341829086,29.3395769417084,34688,31.3664596273292,15.0798463715383,67.487684729064,-73.920915513,40.867233307
"188",1502,7747,3.73754082840608e-08,27.9,11.243061830386,1.1875564734736,48.7543565251065,65.1607073705951,2.40092939202272,5.91239442152819,145387,8.40918942349372,3.74777975133215,87.5693816961405,-74.006457674,40.706989826
"189",13500,7000,1.61914623659673e-08,41.8,10.3714285714286,18.1714285714286,51.3714285714286,42.6428571428571,9.45714285714286,15.3082549634274,72316,16.7028828045777,2.88844621513944,71.4571428571429,-73.995651347,40.766317768
"190",22500,10631,4.05038183670802e-08,35.2,18.4366475402126,12.5576145235632,51.0958517543035,17.147963502963,23.2715642931051,20.3045019031369,48382,24.2310224814223,13.4609199099389,69.0057379362243,-73.954335162,40.823116479
"191",8900,5368,3.24196474734279e-08,37.8,12.6676602086438,11.0096870342772,44.2250372578241,68.4239940387481,10.1900149031297,15.092936802974,96429,17.8120063191153,3.32885906040268,76.322652757079,-74.004541406,40.744639755
