"","tract","pop","pop_den","med_age","p_kids","p_seniors","p_female","p_white","p_black","p_some_college","med_hh_inc","p_poverty","p_unemp","p_working","X","Y"
"49",20000,1327,4.18917392036311e-09,31.4,23.8131122833459,6.48078372268274,42.5772418990203,3.76789751318764,87.8673700075358,21.9607843137255,25066,46.7972871137905,20.954003407155,69.7061039939714,-75.15069819,40.00865422
"50",38300,3744,1.22172260580373e-09,31,25.8814102564103,5.20833333333333,48.8247863247863,6.73076923076923,23.0769230769231,20.7903780068729,23382,53.8870824711794,25.1507321274763,68.9102564102564,-75.12329663,40.00724938
"51",200,2563,6.70102691993034e-09,32.4,12.5243854857589,8.77877487319548,45.3765119001171,32.0327740928599,6.08661724541553,7.00507614213198,50455,28.3722837228372,7.63309813983323,78.6968396410456,-75.15947961,39.95402407
"52",600,1301,7.53537403147261e-09,29,6.76402767102229,5.84166026133743,51.8063028439662,68.4089162182936,10.8378170637971,11.587982832618,71250,15.5729676787463,6.47321428571429,87.3943120676403,-75.15712017,39.94998045
"53",901,2159,2.04619022230836e-08,29.9,3.52014821676702,7.68874478925428,53.4506716072256,66.0027790643817,8.24455766558592,13.3858267716535,41926,21.861973135711,6.99432892249527,88.7911069939787,-75.16348535,39.94921312
"54",13200,2757,6.46165703107901e-09,39.9,18.2081973159231,26.5143271672107,57.3449401523395,19.3688792165397,63.3659775117882,24.038954382368,18472,35.408560311284,22.1574344023324,55.2774755168662,-75.15574199,39.96379893
"55",37600,3058,4.2637701468931e-09,31.8,9.31981687377371,6.40941792020929,42.5114453891432,40.2550686723349,21.8116415958143,10.9301328761252,47632,39.1887361716393,13.5555555555556,84.270765206017,-75.15441632,39.96241951
"56",36700,3003,3.7445276538605e-09,34.4,8.15850815850816,7.19280719280719,46.7865467865468,70.5627705627706,17.0829170829171,11.3830613830614,94914,5.83109919571046,9.82293423271501,84.6486846486847,-75.1465735,39.96212816
"57",4001,4035,1.28130969551614e-08,38.3,13.0607187112763,18.3147459727385,54.820322180917,76.8029739776952,3.76703841387856,19.6036585365854,45396,22.8252788104089,9.04522613065327,68.6245353159851,-75.16970229,39.92375443
"58",1002,3392,7.19167452270887e-09,39.8,13.9150943396226,18.5141509433962,52.8007075471698,86.8808962264151,2.24056603773585,7.30296456977585,109850,7.37028301886792,5.18444666001994,67.5707547169811,-75.14906985,39.94188581
"59",980700,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.14501826,39.92676514
"60",37200,4608,4.4860451795276e-09,43.7,17.1657986111111,18.4027777777778,51.8446180555556,63.7152777777778,7.37847222222222,16.9597277368123,57955,12.5651041666667,8.0676898858717,64.4314236111111,-75.15945417,39.91438116
"61",2400,5319,9.93417192042029e-09,33.3,17.2212821959015,9.7762737356646,47.9977439368302,58.8080466253055,8.55423951870652,12.8535353535354,61162,8.83624741492762,7.89694763371605,73.0024440684339,-75.16413617,39.9395298
"62",4201,5354,1.48031322129378e-08,36.9,18.304071722077,13.8401195367949,52.5588345162495,77.4561075831154,5.7340306313037,24.4757033248082,46033,15.427717594322,16.791553133515,67.8558087411281,-75.15226107,39.92254882
"63",4102,9485,2.42053560871881e-08,31.7,26.4101212440696,8.80337374802319,47.1481286241434,32.3563521349499,11.3336847654191,17.1438251736405,38808,34.2751713231418,9.96168582375479,64.7865050079072,-75.16213687,39.9195358
"64",4202,5828,1.28555081735254e-08,35.1,22.1173644474949,15.2711050102951,51.4927934111187,67.0727522306108,2.60809883321894,12.011863568957,45341,16.3884943181818,13.3720930232558,62.61153054221,-75.15455617,39.91728385
"65",2900,4167,1.12543396782414e-08,36.2,15.9827213822894,13.678905687545,47.6361891048716,63.0429565634749,0.671946244300456,15.8252140537349,51233,14.902807775378,6.14754098360656,70.3383729301656,-75.16827489,39.93044646
"66",6700,6512,6.50245471509852e-09,33.1,25.3531941031941,6.92567567567568,59.1676904176904,6.48034398034398,80.1750614250614,27.7488151658768,32727,28.3559113300493,20.875864339809,67.7211302211302,-75.22188525,39.92116172
"67",1700,2948,1.33048552324585e-08,35.5,17.3677069199457,8.71777476255088,51.0854816824966,77.6797829036635,8.10719131614654,14.005016722408,94861,3.32428765264586,2.26936359151455,73.9145183175034,-75.15155536,39.93851
"68",21900,1508,1.03205593591512e-09,44.1,14.7214854111406,17.8381962864722,52.7851458885942,86.2068965517241,3.97877984084881,22.679580306699,75000,5.23872679045093,4.13135593220339,67.4403183023873,-75.24132206,40.05082437
"69",21400,4475,6.74270505613681e-09,27.8,5.13966480446927,6.32402234636872,40.4022346368715,78.4804469273743,13.2737430167598,16.9296116504854,71125,20.0670391061453,3.5207100591716,88.536312849162,-75.22297249,40.02525701
"70",21200,2440,4.73139514334846e-09,34.1,18.8524590163934,11.1065573770492,48.2786885245902,75.8606557377049,9.59016393442623,22.7036395147314,65560,8.19672131147541,3.37465564738292,70.0409836065574,-75.21131142,40.02997989
"71",38400,2449,9.62346497299887e-10,44.4,20.7431604736627,19.8448346263781,56.3903634136382,81.9109840751327,13.6382196815027,24.5108695652174,84519,8.23045267489712,8.20717131474104,59.4120048999592,-75.23866917,40.0632434
"72",20900,2932,5.37603014909392e-09,29.4,13.4379263301501,8.731241473397,46.043656207367,86.6643929058663,4.39972714870396,15.6946420104315,58750,12.8581173260573,3.87444825895047,77.8308321964529,-75.21101066,40.01650189
"73",22000,1772,5.82188777411748e-10,52.8,19.3566591422122,34.6501128668172,59.4808126410835,71.7832957110609,14.4469525959368,14.5724907063197,87292,2.61875761266748,13.265306122449,45.9932279909707,-75.24679098,40.06871551
"74",18001,2662,6.87172506042172e-09,40.2,17.6558978211871,12.1337340345605,46.3561232156273,87.1900826446281,1.99098422238918,25.934803451582,57981,14.5379413974455,8.69565217391304,70.2103681442524,-75.11106317,39.9784953
"75",29400,2886,4.43925609883034e-09,31.6,35.0658350658351,6.44490644490645,52.9106029106029,13.4442134442134,43.4164934164934,17.9748352306771,18950,51.5734265734266,20.2825428859738,58.4892584892585,-75.08379037,40.00851233
"76",18400,2434,1.04949402707208e-09,38.3,21.1175020542317,8.91536565324569,47.4527526705012,92.481511914544,0.0410846343467543,20.1803833145434,50321,10.9555189456343,8.80452342487884,69.9671322925226,-75.07256848,40.00338817
"77",34100,5891,4.41846619334161e-09,37.8,19.2327278900017,12.2729587506366,52.0115430317433,82.549652011543,8.33474792055678,19.720605355064,66591,9.9643524019691,7.79927448609432,68.4943133593617,-75.07829435,40.07326409
"78",31000,8010,7.53239282967434e-09,34.1,27.2284644194757,9.8501872659176,49.8626716604245,34.8439450686642,22.4219725343321,21.6156768646271,43160,16.354556803995,10.1039722740603,62.9213483146067,-75.07859586,40.0514549
"79",33900,3413,2.9920292148851e-09,35.5,23.7913858775271,12.4523879285086,52.1535306182244,66.1881043070612,13.7122765895107,23.6062717770035,50509,16.9938470553765,9.73193473193473,63.7562261939643,-75.08351572,40.06559463
"80",30800,4855,6.10151473754214e-09,35.3,21.8125643666323,12.3171987641607,51.1637487126674,41.5447991761071,16.2718846549948,27.2428229665072,50690,14.3004539826661,12.5757575757576,65.870236869207,-75.07919933,40.05466581
"81",31101,5506,1.57471003556528e-08,28.9,30.5848165637486,6.97420995277879,51.0897203051217,12.6225935343262,44.7693425354159,24.1239048811014,33014,25.2998708248754,17.0513775130305,62.4409734834726,-75.07619524,40.04327933
"82",34702,3963,3.89979427920943e-09,41.2,21.069896543023,16.7802170073177,52.1322230633359,75.3217259651779,8.93262679788039,32.6594632276054,70020,2.06913954075196,6.5377532228361,62.1498864496594,-75.02767091,40.06578395
"83",9200,3568,6.96860257594597e-09,27.1,24.6917040358744,6.53026905829596,46.3284753363229,14.8262331838565,69.3946188340807,37.5062096373572,19028,47.3374439461883,10.4341203351104,68.7780269058296,-75.20612865,39.95770929
"84",3002,2988,1.31658409997505e-08,37.7,10.7429718875502,13.8219544846051,57.1619812583668,20.5488621151272,66.7670682730924,20.7129963898917,29942,20.8165997322624,6.56934306569343,75.4350736278447,-75.16900692,39.93181524
"85",16000,6721,9.3213311991162e-09,32.3,15.8160987948222,7.55839904776075,48.4600505877102,86.073500967118,1.66641868769528,22.4338221291183,50906,12.7256452334775,12.1755545068429,76.625502157417,-75.12105861,39.9777721
"86",6200,5186,1.01759198064243e-08,23.3,38.4496721943695,5.01349787890474,55.6691091399923,3.64442730428076,91.3806401851138,32.6192400970089,32368,37.0613189355958,10.9563602599814,56.5368299267258,-75.2298409,39.92121561
"87",6600,3368,5.17164153965788e-09,31.5,32.4228028503563,15.8847980997625,59.0855106888361,6.02731591448931,77.2268408551069,23.9067055393586,16560,41.7923958961979,15.7980456026059,51.6923990498812,-75.23190576,39.92540272
"88",6100,3316,6.19559157501934e-09,38.4,27.4427020506634,12.0928829915561,52.8347406513872,11.670687575392,70.8685162846803,27.3854961832061,31500,24.3968636911942,10.9862671660424,60.4644149577805,-75.23159197,39.91694105
"89",7300,2529,6.53322360517776e-09,36.6,15.8560695927244,16.5282720442863,65.6385923289838,4.90312376433373,91.3009094503756,36.0491071428571,25369,28.0347963621985,19.0327613104524,67.6156583629893,-75.22289694,39.94572389
"90",26600,6218,6.81229810280199e-09,40.4,20.4406561595368,18.7841749758765,54.7764554519138,0.353811514956578,95.271791572853,26.887743670177,43852,15.6118143459916,19.0339892665474,60.7751688645867,-75.15276755,40.06665981
"91",26500,5106,9.35235451950422e-09,36.5,23.5801018409714,16.1966314140227,54.719937328633,1.76263219741481,95.280062671367,25.8534968511767,40709,23.4234234234234,10.7294117647059,60.2232667450059,-75.15817069,40.05542245
"92",20102,3083,8.26492174822086e-09,35.7,23.4836198507947,10.7687317547843,52.9678884203698,0.259487512163477,92.7992215374635,27.7439024390244,32066,30.1978592280247,23.1441048034935,65.747648394421,-75.15124869,40.00928831
"93",31300,6604,9.28812175720951e-09,30.3,29.648697758934,7.81344639612356,48.4403391883707,22.1229557843731,21.290127195639,20.3699196884887,34902,30.1517450682853,11.4515629835964,62.5378558449425,-75.07061536,40.03651469
"94",32500,5818,6.93185228935735e-09,37,18.3396356136129,11.6019250601581,52.3719491234101,57.3736679271227,24.3898246820213,20.6838430050566,43704,24.8539016844276,8.87394957983193,70.0584393262289,-75.04835348,40.02336404
"95",37300,5835,2.13520641363518e-09,44.7,13.8988860325621,24.6615252784919,52.1850899742931,82.604970008569,3.4790059982862,25.2803046329596,78209,3.18142734307825,3.8627935723115,61.439588688946,-75.19098036,39.90703455
"96",3702,3998,1.61632207668463e-08,31.4,27.4137068534267,8.32916458229115,48.3241620810405,23.6118059029515,42.3211605802901,26.3404255319149,33324,21.010101010101,19.5686480799579,64.2571285642821,-75.18145773,39.92459024
"97",3902,5894,1.3012392287108e-08,42.8,15.9144893111639,17.7468612147947,54.4960977265015,93.7902952154734,0.899219545300305,24.0704921555985,62587,10.6600716356814,8.39393939393939,66.3386494740414,-75.17575911,39.9190398
"98",8801,2272,1.23028141685641e-08,20.2,0.264084507042254,0,55.7658450704225,59.1989436619718,11.2235915492958,6.92307692307692,11473,70.1456310679612,3.04114490161002,99.7359154929577,-75.19839474,39.95355893
"99",8301,4809,9.29688633618356e-09,46.1,20.898315658141,21.6469120399251,55.1050114368892,2.18340611353712,91.890205864005,26.0650887573964,29770,22.717818349896,21.7716115261473,57.4547723019339,-75.24518121,39.95592575
"100",8302,4334,1.01920725059655e-08,33.5,23.7655745269958,11.7904937701892,55.629903091832,0.230733733271804,88.7401938163359,33.9266254994551,31202,31.8181818181818,14.8879402347919,64.443931702815,-75.23928726,39.95940078
"101",7700,2102,6.52257099433674e-09,22.9,5.32825880114177,2.85442435775452,47.5261655566127,44.8620361560419,24.9286393910561,30,27159,46.6709760827408,9.05306971904266,91.8173168411037,-75.20909788,39.9489527
"102",36900,5355,2.6137529875819e-09,20.2,3.99626517273576,2.89449112978525,48.6274509803922,59.2156862745098,12.4929971988796,23.6123348017621,44464,43.0718954248366,7.37755734655921,93.109243697479,-75.19325262,39.94798909
"103",8000,3889,9.02552653651765e-09,34,19.8251478529185,13.3710465415274,51.6328104911288,17.150938544613,66.9323733607611,23.5664076951535,36886,26.8110337715906,22.8388998035363,66.8038056055541,-75.22430491,39.9532779
"104",8200,6413,7.60298629291805e-09,44.7,19.3045376578824,20.785903633245,55.3095275222205,0.748479650709496,95.8521752689849,31.0768589877109,36239,22.5011694994542,34.744469870328,59.9095587088726,-75.24049291,39.94701021
"105",31401,7421,1.24754589830674e-08,30.6,27.3413286619054,5.57876296995014,54.2379733189597,18.5285002021291,19.0540358442258,20.9153216891444,36961,21.506535507344,13.5523613963039,67.0799083681445,-75.06606308,40.05114595
"106",33400,5565,4.56559236164469e-09,41.1,19.9820305480683,21.1141060197664,52.1473495058401,53.7286612758311,17.0709793351303,17.2198172198172,50263,19.4951968355623,11.9179163378058,58.9038634321653,-75.05838166,40.04686772
"107",31200,5229,1.2167926174507e-08,29.8,33.409829795372,7.32453624019889,51.9793459552496,14.2283419391853,46.089118378275,31.7465528562049,38371,27.1944922547332,11.6949152542373,59.2656339644291,-75.0747061,40.03620162
"108",36501,5137,2.81730040505672e-09,44.5,20.1868795016547,19.2914152228927,53.241191356823,79.4432548179872,12.0303679190189,24.9805447470817,42661,9.91617256184829,5.66173818968626,60.5217052754526,-75.01488927,40.12461324
